name,lat,lon,address,type
5 Spot,47.6325551,-122.356661,1502 Queen Anne Avenue North Seattle 98109,Restaurants
Raney's Bar and Grill,47.5682159,-122.322976,3923 Airport Way South Seattle 98108,Restaurants
Jack's BBQ,47.5682712,-122.3223272,3924 Airport Way South Seattle 98108,Restaurants
Paseo,47.5864264,-122.333784,1760 1st Avenue South Seattle 98134,Restaurants
McCoy's Firehouse BBQ,47.6007056,-122.3318195,173 South Washington Street Seattle 98104,Restaurants
Mama Sambusa Kitchen,47.5293974,-122.2694719,8300 Wabash Avenue South Seattle 98118,Restaurants
Mama Sambusa Kitchen,47.5284982,-122.2695194,8334 Rainier Avenue South Seattle 98118,Restaurants
Mama Sambusa Kitchen,47.5288704,-122.2697047,,Restaurants
Mama Sambusa Kitchen,47.5294722,-122.269458,8300 South Rose Street Seattle 98118,Restaurants
Phat Loi,47.5220165,-122.2696916,9050 Rainier Avenue South Seattle 98118,Restaurants
Zest Fast Food,47.5387767,-122.2710084,7111 Rainier Avenue South Seattle 98118,Restaurants
Wicked Chopstix,47.5472937,-122.2865533,6021 Martin Luther King Junior Way South Seattle 98118,Restaurants
Musang,47.5803691,-122.3127557,2524 Beacon Avenue South Seattle 98144,Restaurants
Cloud Cafe,47.5797631,-122.3123455,2552 Beacon Avenue South Seattle 98144,Restaurants
The Coupe & Flute,47.5765014,-122.3100728,3015 Beacon Avenue South Seattle 98144,Restaurants
Phở Bắc Súp Shop,47.5994792,-122.3153831,1240 South Jackson Street Seattle 98144,Restaurants
Meskel,47.6077969,-122.2985585,2605 East Cherry Street Seattle 98122,Restaurants
Cora,47.6111764,-122.3164747,926 12th Avenue Seattle 98122,Restaurants
Migoto,47.6067257,-122.3165151,514 12th Avenue Seattle 98122,Restaurants
Ba Bar,47.6070111,-122.3165029,550 12th Avenue Seattle 98122,Restaurants
HoneyHole,47.6059969,-122.3150936,1305 East Jefferson Street Seattle 98122,Restaurants
The Spot West Seattle,47.5704296,-122.3709228,2920 Southwest Avalon Way Seattle 98126,Restaurants
Pig Iron BBQ,47.5526,-122.3339178,5602 1st Avenue South Seattle 98108,Restaurants
Sirenito Marisqueria,47.5499894,-122.3179602,5901 Airport Way South Seattle 98108,Restaurants
Buddha Ruksa,47.5648618,-122.3772252,3520 Southwest Genesee Street Seattle 98126,Restaurants
Basilic,47.6255872,-122.3499259,352 Roy Street Seattle 98109,Restaurants
Bahn Thai,47.6252461,-122.348371,409 Roy Street Seattle 98109,Restaurants
Uptown China,47.6199475,-122.3564836,200 Queen Anne Avenue North Seattle 98109,Restaurants
Phó Bò,47.5596174,-122.285691,4732 Rainier Avenue South Seattle 98118,Restaurants
Super Six,47.5572462,-122.2854026,3714 South Hudson Street Seattle 98118,Restaurants
Bahati,47.5557338,-122.2829198,5212 Rainier Avenue South Seattle 98118,Restaurants
Sam Choy's Poke to the Max,47.553995,-122.2803007,5300 Rainier Avenue South Seattle 98118,Restaurants
,47.5522535,-122.2777702,5520 Rainier Avenue South Seattle 98118,Restaurants
Pecado Bueno,47.6592481,-122.3503686,4307 Fremont Avenue North Seattle 98103,Restaurants
Chaiyo Thai,47.7154355,-122.3128347,11749 15th Avenue Northeast Seattle 98125,Restaurants
Chiang's Gourmet,47.6863506,-122.3143458,7845 Lake City Way Northeast Seattle 98115,Restaurants
Brunello Ristorante,47.6806399,-122.3176709,7115 Roosevelt Way Northeast Seattle 98115,Restaurants
House of Hong,47.5988794,-122.3228467,409 8th Avenue South Seattle 98104,Restaurants
Spring House Thai Kitchen & Pho,47.5833591,-122.3868672,2223 California Avenue Southwest Seattle 98116,Restaurants
IHOP,47.6118717,-122.3197223,950 East Madison Street Seattle 98122,Restaurants
Burger Boss,47.5211747,-122.3589848,9061 Delridge Way Southwest Seattle 98106,Restaurants
Bamboo Village,47.6645562,-122.3402653,4900 Stone Way North Seattle 98103,Restaurants
RoRo BBQ,47.6512058,-122.3424383,3620 Stone Way North Seattle 98103,Restaurants
Mamnoon,47.6143913,-122.3276016,1508 Melrose Avenue Seattle ,Restaurants
Pho Tic-Tac,47.7346493,-122.3454478,,Restaurants
Taqueria El Sabor,47.7397141,-122.3456908,15221 Aurora Avenue North ,Restaurants
Plaza Garcia Mexican Restaurant,47.7087346,-122.2371849,12108 Juanita Drive Northeast Kirkland 98034,Restaurants
Westward,47.651748,-122.3288156,2501 North Northlake Way Seattle 98103,Restaurants
Patty's Eggnest,47.6611617,-122.3266023,,Restaurants
El Grito Taqueria,47.6206954,-122.333986,234 Fairview Avenue North Seattle 98109,Restaurants
Tung Kee Mí Gia,47.502543,-122.3554601,11205 16th Avenue Southwest Seattle 98146,Restaurants
Bizzarro Italian Cafe,47.5162014,-122.3555257,9635 16th Avenue Southwest Seattle 98106,Restaurants
Viva Mexico,47.5083874,-122.3554482,10601 16th Avenue Southwest Seattle 98146,Restaurants
Pizza Hut,47.5098794,-122.3545143,1517 Southwest 104th Street Seattle 98146,Restaurants
White Center Pizza and Spaghetti House,47.5108967,-122.3554734,10231 16th Avenue Southwest Seattle 98146,Restaurants
Pho White Center,47.5160863,-122.354922,9642 16th Avenue Southwest Seattle 98106,Restaurants
Yummy Grill,47.5159559,-122.3525006,9650 14th Avenue Southwest Seattle 98106,Restaurants
Aloha Plates,47.5974013,-122.3271903,511 South Weller Street Seattle 98104,Restaurants
Boiling Point,47.5967926,-122.3274522,610 5th Avenue South ,Restaurants
Beard Papa's,47.5973954,-122.3273109,503 South Weller Street Seattle 98104,Restaurants
Saigon Streets,47.5973953,-122.3272502,507 South Weller Street Seattle 98104,Restaurants
Samurai Noodle,47.5971808,-122.3275121,606 5th Avenue South Seattle 98104,Restaurants
BeanFish,47.5973944,-122.3270512,517 South Weller Street Seattle 98104,Restaurants
Thai Place,47.5973958,-122.3273947,503 South Weller Street Seattle 98104,Restaurants
The Crab Pot,47.6060103,-122.3410818,1301 Alaskan Way Seattle ,Restaurants
The Fisherman's Restaurant & Bar,47.6060389,-122.342166,1301 Alaskan Way ,Restaurants
The Salmon Cooker,47.6060073,-122.3407528,1301 Alaskan Way Seattle 98121,Restaurants
Flo-Anna's Diner,47.7356944,-122.2927667,14707 Bothell Way Northeast Shoreline 98155,Restaurants
Botteco Brazil Restaurant,47.7354473,-122.2928996,14561 Bothell Way Northeast Shoreline ,Restaurants
The Patio,47.6240448,-122.3123408,524 15th Avenue East Seattle 98112,Restaurants
Noren Sushi Kitchen and Bar,47.614323,-122.3270471,320 East Pike Street Seattle 98122,Restaurants
Donburi Station,47.5531663,-122.3211321,5503 Airport Way South Seattle 98108,Restaurants
Yu Shan Chinese Restaurant,47.7352112,-122.2928184,14553 Bothell Way Northeast Shoreline ,Restaurants
No. 9 Alley Hot Pot,47.7235735,-122.3470871,930 North 130th Street Seattle 98133,Restaurants
Primo Pizza Parlor,47.6089928,-122.3290726,1106 8th Avenue Seattle 98101,Restaurants
The Guest House,47.738497,-122.2499777,6810 Northeast 153rd Place Kenmore 98028,Restaurants
Phở Bắc Red Boat,47.5993869,-122.3147699,1314 South Jackson Street Seattle 98144,Restaurants
Pagliacci Pizza,47.6255321,-122.2927943,3015 East Madison Street Seattle 98112,Restaurants
Kizuki Ramen,47.4901505,-122.2184319,505 Rainier Avenue North Renton 98057,Restaurants
Best Cafe & Teriyaki,47.5042643,-122.2893255,10990 East Marginal Way South Tukwila 98168,Restaurants
Tommy's Cafe,47.48359,-122.2168607,105 South Tobin Street Renton 98057,Restaurants
El Muchado Alegre,47.4847214,-122.2153534,111 Airport Way Renton 98057,Restaurants
Royal Orchid Thai,47.4827736,-122.2168497,104 Rainier Avenue South Renton 98057,Restaurants
Fisherman's Bistro,47.6060827,-122.3421896,,Restaurants
Shucky Muckers,47.6061728,-122.3419373,,Restaurants
Sourdough Pizza,47.605975,-122.3420155,,Restaurants
Yukon Jack's BBQ,47.605975,-122.3419277,,Restaurants
Taqueria El Burro,47.6059747,-122.3418439,,Restaurants
Aerlume,47.6106372,-122.3447491,2003 Western Avenue ,Restaurants
Dash of Soy,47.541785,-122.3230437,6726 Corson Avenue South Seattle 98108,Restaurants
Old 76,47.5885721,-122.2381622,2411 76th Avenue Southeast Mercer Island ,Restaurants
Briley's BBQ and Grill,47.7385832,-122.2899359,15030 Bothell Way Northeast Lake Forest Park 98155,Restaurants
El Camion,47.5204431,-122.390151,,Restaurants
Bowriders Grill,47.6516262,-122.3284972,101 North Northlake Way Seattle 98103,Restaurants
Pho & Bao,47.7350463,-122.3124329,14602 15th Avenue Northeast ,Restaurants
Starbucks,47.6188627,-122.3210607,101 Broadway East Seattle 98102,Coffee shops
Lula Coffee,47.5632158,-122.3869867,4453 California Avenue Southwest Seattle 98116,Coffee shops
Cupcake Royale,47.5612196,-122.3865559,4556 California Avenue Southwest Seattle 98116,Coffee shops
Uptown Espresso,47.5591717,-122.3875646,4301 Southwest Edmunds Street Seattle 98116,Coffee shops
Wildflour,47.5608253,-122.3869938,4709 California Avenue Southwest Seattle 98116,Coffee shops
Starbucks,47.5788477,-122.41116,,Coffee shops
Cowen Park Grocery,47.671152,-122.3144575,1217 Northeast Ravenna Boulevard Seattle 98105,Coffee shops
Starbucks,47.6397122,-122.399808,3300 West McGraw Street Seattle 98199,Coffee shops
Uptown Espresso,47.639422,-122.3994577,3223 West McGraw Street Seattle 98199,Coffee shops
Serendipity Cafe,47.6397036,-122.399429,3222 West McGraw Street Seattle 98199,Coffee shops
Nutty Squirrel Gelato - Magnolia,47.6403282,-122.3997907,2425 33rd Avenue West Seattle 98199,Coffee shops
Cafe Javasti,47.6900727,-122.3228343,8410 5th Avenue Northeast Seattle 98115,Coffee shops
Starbucks,47.5417388,-122.22588,,Coffee shops
Mighty-O Donuts,47.6687913,-122.33323,2110 North 55th Street Seattle 98103,Coffee shops
Zeitgeist Coffee,47.599091,-122.331856,171 South Jackson Street Seattle 98104,Coffee shops
Mosaic Coffeehouse,47.660387,-122.3274988,,Coffee shops
Herkimer Coffee - Phinney Ridge,47.6824348,-122.3551067,7320 Greenwood Avenue North Seattle 98103,Coffee shops
Fiore Sunset Hill,47.6904588,-122.3980417,3125 Northwest 85th Street ,Coffee shops
Turtle Coffee,47.694443,-122.3748929,,Coffee shops
The Fat Hen,47.6796262,-122.3745013,1418 Northwest 70th Street Seattle 98117,Coffee shops
Cupcake Royale,47.6688461,-122.3843499,2052 Northwest Market Street Seattle 98107,Coffee shops
The Dish,47.6603199,-122.3657841,4358 Leary Way Northwest Seattle 98107,Coffee shops
Starbucks,47.6015625,-122.3339641,102 1st Avenue South Seattle 98104,Coffee shops
Café Urban Bakery,47.6857444,-122.336541,7850 East Green Lake Drive North Seattle 98103,Coffee shops
Café On The Ave,47.6584393,-122.3133866,4201 University Way Northeast Seattle 98105,Coffee shops
Bobalust,47.6628191,-122.3132723,,Coffee shops
Oasis Tea Zone,47.6620812,-122.3129464,4524 University Way Northeast 98105,Coffee shops
Seattle Best Tea Co.,47.6614794,-122.313301,4505 University Way Northeast Seattle 98105,Coffee shops
Heartland Cafe,47.5813387,-122.385724,,Coffee shops
Herkimer Coffee - Ravenna,47.669801,-122.3132234,5611 University Way Northeast Seattle 98105,Coffee shops
Starbucks,47.580644,-122.3353602,,Coffee shops
Caffe Vita,47.659062,-122.3501761,4301 Fremont Avenue North Seattle 98103,Coffee shops
Eltana Bagels,47.615021,-122.316641,1538 12th Avenue Seattle 98122,Coffee shops
Caffe Ladro,47.6521307,-122.3532394,452 North 36th Street Seattle 98103,Coffee shops
Mas Café,47.6481547,-122.3345878,1906 North 34th Street 98103,Coffee shops
Chocolati Café,47.6614926,-122.336844,1716 North 45th Street Seattle 98103,Coffee shops
YoYo & CoCo,47.6612786,-122.3364392,1719 North 45th Street Seattle 98103,Coffee shops
Fuel,47.6612827,-122.336944,1705 North 45th Street Seattle 98103,Coffee shops
Starbucks,47.6299509,-122.3400728,1200 Westlake Avenue North ,Coffee shops
Boathouse Deli,47.6353957,-122.3398693,1818 Westlake Avenue North Seattle 98109,Coffee shops
Starbucks,47.6556026,-122.308621,,Coffee shops
E.T.G. Coffee,47.6509602,-122.3504187,3512 Fremont Place North Seattle 98103,Coffee shops
Lighthouse Roasters,47.6590626,-122.3542449,400 North 43rd Street Seattle 98103,Coffee shops
Starbucks,47.6093696,-122.3165764,800 12th Avenue Seattle 98122,Coffee shops
By George,47.6562507,-122.310505,,Coffee shops
Caffe Vita,47.6138902,-122.3190238,1005 East Pike Street Seattle 98122,Coffee shops
Cafe Lulu,47.6756476,-122.3255978,6417 Latona Avenue Northeast 98115,Coffee shops
Mediterranean Mix,47.6006761,-122.334398,205 1st Avenue South Seattle 98104,Coffee shops
Bulldog News,47.6585573,-122.3130437,4208 University Way Northeast Seattle 98105,Coffee shops
Starbucks,47.658195,-122.3134196,4147 University Way Northeast Seattle 98105,Coffee shops
Cafe Solstice,47.6574105,-122.3130573,4116 University Way Northeast Seattle 98105,Coffee shops
Diva Espresso,47.6627178,-122.3419463,4615 Stone Way North Seattle 98103,Coffee shops
Top Pot Doughnuts,47.6246357,-122.325475,609 Summit Avenue East Seattle 98102,Coffee shops
Victrola Coffee Roasters,47.6223517,-122.312829,411 15th Avenue East Seattle 98112,Coffee shops
Van Gogh Coffeehouse,47.6889314,-122.290173,,Coffee shops
Stone Way Cafe,47.6503315,-122.3430069,3525 Stone Way North Seattle 98103,Coffee shops
Starbucks,47.5864226,-122.2352494,,Coffee shops
Caffé Fiore,47.5836323,-122.3862776,2206 California Avenue Southwest ,Coffee shops
Starbucks,47.6228655,-122.3369538,442 Terry Avenue North 98109,Coffee shops
Uptown Espresso,47.6169346,-122.3462858,2504 4th Avenue Seattle 98121,Coffee shops
Top Pot Doughnuts,47.61515,-122.341243,2124 5th Avenue ,Coffee shops
Starbucks,47.7015346,-122.363926,9999 Holman Road Northwest Seattle 98117,Coffee shops
Cafe Javasti,47.6914198,-122.290881,8617 35th Avenue Northeast 98115,Coffee shops
Caffe Vita,47.6267583,-122.347723,813 5th Avenue North Seattle 98109,Coffee shops
Starbucks,47.662684,-122.2997452,4634 26th Avenue Northeast Seattle ,Coffee shops
Zoka Coffee - University,47.6658287,-122.2972079,,Coffee shops
Starbucks,47.6341044,-122.280812,,Coffee shops
Caffe Ladro,47.6229877,-122.3128173,435 15th Avenue East ,Coffee shops
Starbucks,47.5870799,-122.2369048,,Coffee shops
Caffé Vita,47.5560767,-122.2701248,5028 Wilson Avenue South ,Coffee shops
QED Coffee,47.5896845,-122.2922255,1418 31st Avenue South Seattle 98144,Coffee shops
Starbucks,47.6020673,-122.285358,,Coffee shops
Starbucks,47.7082314,-122.3320965,2137 North Northgate Way Seattle 98133,Coffee shops
Diva Espresso,47.7067227,-122.355787,10555 Greenwood Avenue North Seattle 98133,Coffee shops
Jebena Cafe,47.7141249,-122.3119049,1510 Northeast 117th Street 98125,Coffee shops
Starbucks,47.7335331,-122.313121,,Coffee shops
Grateful Bread Baking Co,47.6797002,-122.2906625,7001 35th Avenue Northeast ,Coffee shops
Starbucks,47.6814027,-122.290647,,Coffee shops
Vios Cafe,47.6758876,-122.3064262,6504 20th Avenue Northeast ,Coffee shops
Eastlake Coffee & Cafe,47.6396282,-122.326075,2245 Eastlake Avenue East Seattle 98102,Coffee shops
Cafe Osita,47.5358005,-122.3768542,7349 35th Avenue Southwest ,Coffee shops
Starbucks,47.5227467,-122.3655602,9023 25th Avenue Southwest Seattle 98106,Coffee shops
Bird on a Wire,47.5227493,-122.3772028,,Coffee shops
Katy's Corner Cafe,47.6130546,-122.3060798,2000 East Union Street ,Coffee shops
Cafe Noir,47.6132472,-122.3051008,1411 21st Avenue ,Coffee shops
Dubsea Coffee,47.5145496,-122.345077,9910 8th Avenue Southwest Seattle 98106,Coffee shops
Starbucks,47.6382428,-122.3570985,2135 Queen Anne Avenue North 98109,Coffee shops
Caffè Appassionato,47.6560771,-122.3837069,4001 21st Avenue West Seattle 98199,Coffee shops
Bay Cafe,47.6557257,-122.3803558,1900 West Nickerson Street 98119,Coffee shops
Zoka Coffee - South Lake Union,47.6217104,-122.336121,,Coffee shops
Porchlight Coffee,47.6146738,-122.3144417,1517 14th Avenue Seattle 98122,Coffee shops
Wet Clay Cafe,47.6494094,-122.343591,1109 North 35th Street Seattle 98103,Coffee shops
Greenwood Chocolati Cafe,47.6897312,-122.3554992,8319 Greenwood Avenue North 98103,Coffee shops
The Ugly Mug,47.6597146,-122.3138263,1309 Northeast 43rd Street Seattle 98105,Coffee shops
Cafe Allegro,47.6586927,-122.312716,,Coffee shops
Simply Desserts,47.6502718,-122.3500314,3421 Fremont Avenue North Seattle 98103,Coffee shops
Top Pot Doughnuts,47.6627763,-122.373877,1416 Northwest 46th Street Seattle 98107,Coffee shops
Coffee Mind,47.6362491,-122.370557,1907 10th Avenue West Seattle 98119,Coffee shops
Cafe Besalu,47.6719658,-122.3878282,5909 24th Avenue Northwest Seattle 98107,Coffee shops
S & L Cafe,47.6394797,-122.3647719,535 West McGraw Street Seattle 98119,Coffee shops
Caffè Fiore,47.6324599,-122.360822,224 West Galer Street Seattle 98119,Coffee shops
Top Pot Doughnuts,47.6322072,-122.361613,325 West Galer Street Seattle 98119,Coffee shops
Natalie's on Alki,47.5805845,-122.4063283,2532 Alki Avenue Southwest ,Coffee shops
Ampersand,47.5804548,-122.4066648,2536 Alki Avenue Southwest ,Coffee shops
Heuk Hwa Dang,47.6615362,-122.3424975,1218 North 45th Street Seattle 98103,Coffee shops
All City Coffee,47.54902,-122.3171131,1205 South Vale Street 98108,Coffee shops
A Muddy Cup,47.6614916,-122.3253013,266 Northeast 45th Street ,Coffee shops
Moore Coffee,47.6116348,-122.341267,1930 2nd Avenue ,Coffee shops
Broadcast Coffee,47.6017892,-122.306579,1918 East Yesler Way Seattle 98122,Coffee shops
Caffe Ladro,47.6386532,-122.3571017,2205 Queen Anne Avenue North Seattle 98109,Coffee shops
Detour Espresso,47.5852165,-122.3031828,,Coffee shops
Cafe Hitchcock Express,47.6042553,-122.3345882,821 2nd Avenue ,Coffee shops
Starbucks,47.603795,-122.3356617,823 1st Avenue Seattle 98104,Coffee shops
Young Tea,47.661502,-122.333122,2110 North 45th Street 98103,Coffee shops
Fainting Goat Gelato,47.6612662,-122.3347126,1903 North 45th Street 98103,Coffee shops
Honor Coffee,47.6197011,-122.3210701,131 Broadway East Seattle 98102,Coffee shops
Itto's Tapas Bar,47.5648061,-122.3865627,4160 California Avenue Southwest 98116,Coffee shops
Starbucks,47.5446321,-122.3875239,,Coffee shops
Starbucks,47.581054,-122.336014,2401 Utah Avenue South Seattle ,Coffee shops
Kathmandu MoMocha,47.6237702,-122.3369023,520 Terry Avenue North Seattle 98109,Coffee shops
Eltana,47.6542642,-122.3422243,3920 Stone Way North Seattle 98103,Coffee shops
Hi-Spot Cafe,47.6132884,-122.2891431,1410 34th Avenue Seattle 98122,Coffee shops
Makeda & Mingus,47.6853627,-122.3556782,153 North 78th Street Seattle 98103,Coffee shops
Rubinstein Bagels,47.622121,-122.312829,403 15th Avenue East Seattle 98112,Coffee shops
Ada's Technical Books and Cafe,47.6226867,-122.312892,425 15th Avenue East Seattle 98112,Coffee shops
Espresso Vivace - Brix,47.6237662,-122.3206383,532 Broadway East Seattle 98102,Coffee shops
Caffe Zingaro,47.624468,-122.3542783,127 Mercer Street Seattle 98109,Coffee shops
